3.211399451312610154e+02 3.455957708990918587e+00
3.208667745825447923e+02 3.233605145839806738e+00
3.206898212679446374e+02 3.485196231032987146e+00
3.208122602392241447e+02 3.426307172590674632e+00
3.205301858424227248e+02 3.353150928663849673e+00
3.205610914189207961e+02 3.528647627311265467e+00
3.205264374917559280e+02 3.540667160933233859e+00
3.204896864793563509e+02 2.739825202904184742e+00
3.205049503322304076e+02 2.645770963006709220e+00
3.205657710415674160e+02 2.742836600611057385e+00
3.205408063442929461e+02 2.894196765138388194e+00
3.204025336099405763e+02 3.133660076781427772e+00
3.204485353889579642e+02 2.621074826030423743e+00
3.198898414414568379e+02 3.429482977233210939e+00
3.195728393470976130e+02 3.426688269943513276e+00
3.196005451843128071e+02 2.896291710700706012e+00
3.194177878206874084e+02 3.298269741855691883e+00
3.193801739996000038e+02 3.507533392266934946e+00
3.192456899632252316e+02 2.660642292010927168e+00
3.192302627758279527e+02 3.455223396853529749e+00
3.189916482604178327e+02 2.622643507944334651e+00
3.190818710283924133e+02 3.324866007665979062e+00
3.188680923558382574e+02 2.658145470391851006e+00
3.187490229775430066e+02 2.940260440709095313e+00
3.188037793596673737e+02 2.904929015939357928e+00
3.188411379263187087e+02 3.483393559934882422e+00
3.185019909400879783e+02 2.908450105781969608e+00
3.184838477660364902e+02 4.097596757246292576e+00
3.188020548952778199e+02 3.782313738715340268e+00
3.188946808541571158e+02 4.461182707931285130e+00
3.187989604847961687e+02 4.227494491671889953e+00
3.188906778791750298e+02 3.891522408258765164e+00
3.190786878249480765e+02 4.858063491039009918e+00
3.190939488231350083e+02 4.431770773033411714e+00
3.190409762210790063e+02 3.859602848877217163e+00
3.192145276967752352e+02 4.689941499379610690e+00
3.191341630173020576e+02 4.439881493909716426e+00
3.192263367422182796e+02 4.268317893232389082e+00
3.191680195998318368e+02 3.971491095998275433e+00
3.192882707598948286e+02 4.719583988589147516e+00
3.195862393964922603e+02 3.751646273371503693e+00
3.199048533030005501e+02 3.736962285283114138e+00
3.199407392278358202e+02 3.622056320785404182e+00
3.200834007072679128e+02 4.899106132892634413e+00
3.201130125446868533e+02 4.651885694586403552e+00
3.201114135767641073e+02 4.802116543657179548e+00
3.203124894572405310e+02 4.091861987461608230e+00
3.201844058414860683e+02 4.090627375858371551e+00
3.202939424609951971e+02 3.917077655285558180e+00
3.202306295518744150e+02 3.697183472621024425e+00
3.205544579518375485e+02 4.389857108588811840e+00
3.205919056573930561e+02 3.747070073460105455e+00
3.206320917986669201e+02 4.708974622586308278e+00
3.206462867471835239e+02 3.820081143794999967e+00
3.207452465013509482e+02 3.719317260194682895e+00
3.210512228509780925e+02 3.898419956149429488e+00
3.197040732164359724e+02 5.250392283111946057e+00
3.193366529272681191e+02 5.290757891881918695e+00
3.192631827584822304e+02 5.610477915953441475e+00
3.188721377730906283e+02 5.063898273182677379e+00
3.188019082040045760e+02 4.525597873438586660e+00
3.183549415041640600e+02 4.212418663202967650e+00
3.181231769510131926e+02 4.849438579646989211e+00
3.180020781912232337e+02 4.415732768491922755e+00
3.179967775558999392e+02 4.485107567702597997e+00
3.178549111528915887e+02 5.026417712856639852e+00
3.176437597253637932e+02 4.910907348750364498e+00
3.177131450357165363e+02 5.169380129315671368e+00
3.175454118221702515e+02 4.968088688314661994e+00
3.174449486816816943e+02 5.113552511626894947e+00
3.174560609743680857e+02 4.874519224415721830e+00
3.173082801693133206e+02 4.724690355202396219e+00
3.171001855998520114e+02 5.093122970568956021e+00
3.170396390165687421e+02 5.479892436668316158e+00
3.172142426114077125e+02 6.458037570002208128e+00
3.172942695982128498e+02 5.781005029865463385e+00
3.172235763312849599e+02 5.525377363673046105e+00
3.175284501990557828e+02 6.204516527568458173e+00
3.178115112102108242e+02 6.512727412658447790e+00
3.178440948669738191e+02 5.566457332218548437e+00
3.180072701473444567e+02 6.251168820402592807e+00
3.181619144040924994e+02 6.197320490664073311e+00
3.183971846378275927e+02 6.497919637534418591e+00
3.185436653141979377e+02 5.561444846235042760e+00
3.186304655231073184e+02 5.546546934829461151e+00
3.185951007769673424e+02 6.193857056313006204e+00
3.187238971785354238e+02 5.706980132422124541e+00
3.187414213590100189e+02 5.567768089632073369e+00
3.187817494458175815e+02 6.300176648779349797e+00
3.187949923093814277e+02 6.150225494053479736e+00
3.189474013788214961e+02 5.955074878442512265e+00
3.194290380182284252e+02 6.190672121102162251e+00
3.185304274047933859e+02 7.064171382289218926e+00
3.187745354036774756e+02 7.705100519505367451e+00
3.184092754453147904e+02 7.059506308695138621e+00
3.184921169735399644e+02 7.278671658396306476e+00
3.183636789732688612e+02 6.711501583916043678e+00
3.185834444575962152e+02 6.739454008831836873e+00
3.179907212276600603e+02 7.383218704352631612e+00
3.179924809580478495e+02 7.645702813895614014e+00
3.178660945283613728e+02 6.947576155233821993e+00
3.178035535988125275e+02 6.610617694258544397e+00
3.175100869165187305e+02 6.740280417144616898e+00
3.175393049890715247e+02 7.212991670367101982e+00
3.174361014880823859e+02 6.753164869518398561e+00
3.173165748150422587e+02 6.746253449025188864e+00
3.174112071125403531e+02 7.274976541331950486e+00
3.171120720044745553e+02 6.456811708875286548e+00
3.170706672346106529e+02 6.455718855609396734e+00
3.171345090271418030e+02 6.579278053061011988e+00
3.168610184527076399e+02 6.791088532427684399e+00
3.168342459650269802e+02 7.210259435775837389e+00
3.168767987436864928e+02 7.422347631421482461e+00
3.168024539422023054e+02 7.597914357936129903e+00
3.166669214859986710e+02 6.974510456662524227e+00
3.165737317512852655e+02 7.660394736201865840e+00
3.165550172351117340e+02 8.573290494702417774e+00
3.168132235827737873e+02 8.748050047383067351e+00
3.168523323023880494e+02 8.328690906953678308e+00
3.171971157568851254e+02 8.559735140250575469e+00
3.173817293679632030e+02 8.722910839694099749e+00
3.174059957629340261e+02 8.511517599463729766e+00
3.174667733750290495e+02 8.032819712362211817e+00
3.176641009184573363e+02 8.632043573994849339e+00
3.177688719222839495e+02 8.071404454764879333e+00
3.177382550288954235e+02 7.680298974898263964e+00
3.178527588636204655e+02 8.801620791806618271e+00
3.179766858188386323e+02 8.207625525842836112e+00
3.179037934584509344e+02 7.910138313808509736e+00
3.183821130262703036e+02 7.945673158500715871e+00
3.231226289498176811e+02 3.034794570373047229e+00
3.226846644795534758e+02 4.748163187610686897e+00
3.234133424093911913e+02 3.557181529937202491e+00
3.229912425642378366e+02 3.249747823779869371e+00
3.230070893377421157e+02 3.624438512202751816e+00
3.227918948077003165e+02 2.716376386446903712e+00
3.227240792096461632e+02 3.531283042941149031e+00
3.225598274283725573e+02 2.519487455019686184e+00
3.222530241644263356e+02 3.066264156434426180e+00
3.221791529433652386e+02 3.387101849624468031e+00
3.219104738141938924e+02 2.595394369650618316e+00
3.219579789711100375e+02 2.836212645965100698e+00
3.220055883677455313e+02 3.275568676800060697e+00
3.217867882025389576e+02 3.211801027712571699e+00
3.215413724405302673e+02 3.247337664029466442e+00
3.212248276727141274e+02 2.729300345294766394e+00
3.212441487065083265e+02 2.968656104159075326e+00
3.211889989356691331e+02 2.938353629224248476e+00
3.211854001209029548e+02 3.245680174988925248e+00
3.211210102684254366e+02 3.195827888279347828e+00
3.209111664194166451e+02 3.386334402915863073e+00
3.210503818533632625e+02 4.383849711178916309e+00
3.209566711248522779e+02 3.850239664868478240e+00
3.211519259724099129e+02 4.301887323701523158e+00
3.214156224817256202e+02 4.387763860196549182e+00
3.214036922869523778e+02 3.769447066562227278e+00
3.215484826814745816e+02 3.659338459112492448e+00
3.217397275588475622e+02 5.037924244939831375e+00
3.216835564563644994e+02 3.689695763557248043e+00
3.218231793149590203e+02 4.285083929931670532e+00
3.220761701042965797e+02 5.007731191004281435e+00
3.221503029104348457e+02 4.822969612838592823e+00
3.220540604553932553e+02 4.569692814548650617e+00
3.220293234368850790e+02 4.325648391360513045e+00
3.224340492601465371e+02 4.948277821536265719e+00
3.223852055231458849e+02 4.015814313454247220e+00
3.223997884326706753e+02 3.708671592545812690e+00
3.225651788464938932e+02 3.728719394544534715e+00
3.228285617962562810e+02 4.048553000116507761e+00
3.228582014753710041e+02 4.068678247788855451e+00
3.231563382385977548e+02 4.148228490945077951e+00
3.231085041506623838e+02 3.810970818732041909e+00
3.233189356002952763e+02 3.895848488752671201e+00
3.219409454986072205e+02 5.101657120359304187e+00
3.216429177479906798e+02 5.093018440186115825e+00
3.215066361568226512e+02 5.295814351978719969e+00
3.214044623891041965e+02 5.461962838621973404e+00
3.215105755384754502e+02 5.572473138540584792e+00
3.212926057087444747e+02 5.151413727349381411e+00
3.214018562380031199e+02 5.210802680742325776e+00
3.212812120916869389e+02 5.170613987042917081e+00
3.212354490852257527e+02 4.278373189689038902e+00
3.207962547139551361e+02 5.503521648396049848e+00
3.207843055613582237e+02 4.639710369463762696e+00
3.207357467330608642e+02 4.674111069070266744e+00
3.207578493995064832e+02 4.813037412654600722e+00
3.207217726718844233e+02 4.857154665637046342e+00
3.205738401730779970e+02 5.045254604951437294e+00
3.205960534069370169e+02 5.069628015849049874e+00
3.203426972397111854e+02 5.040910942382295090e+00
3.203897785257602777e+02 5.030629414110360464e+00
3.200628496242837855e+02 5.109956414151523241e+00
3.196321414843672528e+02 5.425671698243657914e+00
3.193058530802813380e+02 5.017868287039116915e+00
3.191526626008251242e+02 5.604724245682500161e+00
3.198973223437903926e+02 6.462608818455486848e+00
3.198604144700602205e+02 6.314381481086522641e+00
3.200054794585194600e+02 5.519609180621998235e+00
3.202044202935506974e+02 6.494202551295618520e+00
3.204311935249039607e+02 6.475701708320086070e+00
3.204387023236854475e+02 5.873273953636525491e+00
3.205044257936662007e+02 6.461993864809811861e+00
3.207120133783773213e+02 5.600585913226036716e+00
3.205767661623945628e+02 5.686799701764221560e+00
3.209526241406756526e+02 5.807447483629212037e+00
3.210091026015082889e+02 5.832831473955857327e+00
3.209462196797062461e+02 5.592302858969659951e+00
3.210035025663540296e+02 6.848766856952257065e+00
3.210411339366162338e+02 6.566880532483461153e+00
3.211429361372543099e+02 5.660050765024244868e+00
3.211102361615064069e+02 6.598747650755442784e+00
3.212574860039832743e+02 6.056743290999970775e+00
3.214237542087472548e+02 6.685435481990415596e+00
3.214343240082034185e+02 6.460816777842925518e+00
3.213846465038664064e+02 5.718181483518885777e+00
3.219180605536760709e+02 5.864032825318759912e+00
3.209946800628139840e+02 7.818339716081577961e+00
3.209734146789654687e+02 7.218220692324464949e+00
3.207081777266759559e+02 7.358591511911414251e+00
3.207425408855463047e+02 7.757231871921891120e+00
3.205870923054346804e+02 7.614562101617300627e+00
3.205916058898180836e+02 7.633136320560332422e+00
3.202987835049149226e+02 6.392125497960770453e+00
3.202174283064450151e+02 6.532642157513495640e+00
3.200689240911398201e+02 7.485369688275619993e+00
3.199529203159663098e+02 6.387639394972557838e+00
3.199731292527348501e+02 7.128573391331401332e+00
3.198512451922695163e+02 6.784213053866333887e+00
3.194892444618988634e+02 7.035857058179705525e+00
3.193067345452350310e+02 6.919952812407895948e+00
3.193379135495405876e+02 7.064508075286403788e+00
3.193715535671530006e+02 7.738182348744501837e+00
3.192374008494364830e+02 6.430250939448388436e+00
3.191469346879777049e+02 6.928516581255865781e+00
3.191801649603507371e+02 7.618847846120436529e+00
3.191379423212342772e+02 7.126978471473127463e+00
3.191499229251838301e+02 6.796750694510496515e+00
3.191126935276117251e+02 7.000737731974211009e+00
3.190204411263902102e+02 7.393326562831038729e+00
3.189545903389536647e+02 6.405665311961222130e+00
3.186091864440586505e+02 8.361559441773199097e+00
3.187509874798590204e+02 8.905666350563613776e+00
3.188300935314455842e+02 8.438877285127549754e+00
3.187767146168927752e+02 8.525351273753734915e+00
3.189617336743759779e+02 8.997134059337524192e+00
3.190045185812955424e+02 8.911637580503711575e+00
3.193834332548497059e+02 8.725783529121862614e+00
3.195057866268775228e+02 8.672864809043623779e+00
3.194702556913206877e+02 8.133787263493815090e+00
3.195594760939083017e+02 9.115759008693101961e+00
3.197575592043902475e+02 7.934686214525976666e+00
3.197591894476454968e+02 8.554962259801898838e+00
3.191554218929171043e+02 8.883995570177081191e+00
3.200108339601966350e+02 8.391087421873434593e+00
3.200438135310876078e+02 8.157265932140894904e+00
3.200611433367560608e+02 8.108182422919460564e+00
3.199929712118462248e+02 7.813305158767438918e+00
3.200380662573525115e+02 8.607349217267685759e+00
3.201700495387130445e+02 7.803255030906480094e+00
3.202654306488153679e+02 8.676069371892493720e+00
3.204206558590885834e+02 8.093790712831664180e+00
3.207422546176052265e+02 8.279472287166401046e+00
3.255406327767535686e+02 2.882302464565090538e+00
3.254321993507235788e+02 3.395160746805609531e+00
3.253024511395062746e+02 3.144594127200287748e+00
3.252578571220636263e+02 3.027744912789209764e+00
3.250124594191539700e+02 2.847482747972188477e+00
3.239989412413852961e+02 3.298769169809357305e+00
3.237861254709080754e+02 2.525936665716470131e+00
3.230606841107126570e+02 3.581290522066002513e+00
3.232292072600708366e+02 4.116495134017015722e+00
3.235587604552875405e+02 4.584021087350846457e+00
3.234380166585672782e+02 4.128818535809565482e+00
3.235981418685720428e+02 3.868961537297435971e+00
3.237058656981942022e+02 3.797678475858986769e+00
3.243750661336179633e+02 4.856139835739317512e+00
3.245267350770731696e+02 4.641265178043656014e+00
3.252040322414829348e+02 3.984016517822618564e+00
3.254856739264207022e+02 3.876364819846200849e+00
3.251898844767496257e+02 2.900240670424184319e+00
3.251103717824344699e+02 3.205015765594482424e+00
3.251541158316690598e+02 3.376637911413095772e+00
3.251957637595282904e+02 2.579766470601468242e+00
3.250238623587704865e+02 3.195909138767329516e+00
3.245723822390481814e+02 2.669741357022497041e+00
3.239298075316663130e+02 3.360400021805798332e+00
3.238948305724598526e+02 2.509208504019771357e+00
3.239211824573104650e+02 2.509615838471646043e+00
3.238994688485677784e+02 2.747707624838847451e+00
3.235874623129733436e+02 2.961977236696986537e+00
3.236110998054004995e+02 2.768152615775820724e+00
3.233201184676984781e+02 2.966532583152080793e+00
3.232106371711178099e+02 3.219333147346452151e+00
3.232728851970035748e+02 3.283831235166376317e+00
3.233430665825872552e+02 4.208979961991502705e+00
3.235027495818615080e+02 4.166046245000122106e+00
3.235444130418084683e+02 3.803012267565596627e+00
3.235319706520023146e+02 3.600284377723681928e+00
3.236032755126250322e+02 4.213351057430306135e+00
3.240179302004615920e+02 3.771461938914197898e+00
3.240730899394524158e+02 4.577805069952187722e+00
3.244645289223817599e+02 3.720502723238245046e+00
3.252258987809389055e+02 3.682875209136207140e+00
3.253771689872381216e+02 3.896229326009932770e+00
3.238881854065550669e+02 5.621945421367279927e+00
3.238201189060646357e+02 5.356207549779059995e+00
3.237548115029020437e+02 4.530774454511359295e+00
3.236400358286691130e+02 4.256754746283719193e+00
3.236819481581030118e+02 5.158598429317681422e+00
3.235783900689090160e+02 5.201441115244717750e+00
3.235338227078829618e+02 4.603168115823967455e+00
3.233472329666568044e+02 4.953797165574182593e+00
3.232988505625023663e+02 4.464759478138470961e+00
3.232979783080869538e+02 4.921768394458695184e+00
3.231704897137551029e+02 4.914320253752740619e+00
3.230444949646639543e+02 4.755189658369802785e+00
3.231384668847381931e+02 4.775341006581298231e+00
3.229433081198108653e+02 4.766784533836848858e+00
3.228612847950886362e+02 5.115865861010235882e+00
3.227433730824682243e+02 5.200310577717120353e+00
3.226831287262655223e+02 5.072329278887846016e+00
3.225884674559169412e+02 4.076494129369359065e+00
3.225707556764934338e+02 5.333462705669919757e+00
3.221904288104830130e+02 5.419933275791386507e+00
3.219254873864251749e+02 4.345259953604452718e+00
3.221306061517692569e+02 5.455233699692918492e+00
3.213975317721798888e+02 5.082312284585050577e+00
3.216699410085755630e+02 5.801261143052482971e+00
3.219691626076387365e+02 6.529010125545841703e+00
3.221394164540272413e+02 5.843331762490603154e+00
3.221540678514537035e+02 5.539413807794731248e+00
3.222154081195765229e+02 6.832316827770890555e+00
3.222818196530739101e+02 6.667140452727521982e+00
3.222997374336728740e+02 6.169092473295737733e+00
3.222076458681356712e+02 5.730593947837437696e+00
3.222054777356351565e+02 5.991238828033842445e+00
3.222092074634576875e+02 5.886164885603505148e+00
3.222775010091835952e+02 5.948120134703119177e+00
3.224734065019879949e+02 6.651241220261583820e+00
3.224353102856407531e+02 6.034980449377822964e+00
3.224503544136116489e+02 6.120701150183724515e+00
3.225258620699327707e+02 6.345603637794026142e+00
3.225877455845215422e+02 6.070904934779185247e+00
3.226592299974053617e+02 6.793921628267522550e+00
3.227511829290523337e+02 6.449657569961314785e+00
3.228948076946164747e+02 6.658380008337033473e+00
3.228503384775547147e+02 6.195654065879389272e+00
3.228571854652416278e+02 6.147774315862662320e+00
3.228972770311445970e+02 6.148869172161276708e+00
3.230369679259123359e+02 6.114958318876793086e+00
3.230140923582196706e+02 5.728312447067229307e+00
3.230774754848771977e+02 6.714262962921164757e+00
3.234222306380094665e+02 5.693982980105072755e+00
3.234529720752152571e+02 5.584447092366325194e+00
3.236187309559284131e+02 6.063817243786923328e+00
3.238226828187628143e+02 6.209579220877595951e+00
3.237510901060024935e+02 5.838026902189593415e+00
3.227247175294246517e+02 6.462478524798830115e+00
3.226864291594179122e+02 6.523823492844261551e+00
3.225676620270098169e+02 6.520092225561680443e+00
3.229509988490418664e+02 7.098586178205378516e+00
3.226302797950473860e+02 7.068068806910371649e+00
3.224573689451183327e+02 7.486825065355966480e+00
3.222562921522451802e+02 7.127768681151173347e+00
3.221922800858891378e+02 7.018804555566804382e+00
3.221972102290498015e+02 6.253953791745179736e+00
3.220839959084492534e+02 6.578986208197929564e+00
3.221500722609014247e+02 6.455521412063666808e+00
3.219577799199518608e+02 7.389325668144884673e+00
3.220318946318345752e+02 6.437353346916694363e+00
3.218246610642825658e+02 7.337245535974088462e+00
3.218585992501721194e+02 7.385709316719437645e+00
3.216418179828114603e+02 7.452919237042744172e+00
3.213460885635028603e+02 6.425788105344263812e+00
3.212800433134942750e+02 6.665918179754576123e+00
3.209675542194115678e+02 7.231133408915684235e+00
3.209682898829128703e+02 7.321758197983981198e+00
3.209304829836926842e+02 6.294909277148895477e+00
3.205125873632281355e+02 7.122922735379489723e+00
3.204109697525161664e+02 7.921246052732645815e+00
3.202637491252854147e+02 7.613732470899718052e+00
3.205741537929750393e+02 8.039610244150983576e+00
3.205473833576592142e+02 8.087456312967971073e+00
3.208510949003198789e+02 8.748875666634738479e+00
3.208943666253110791e+02 8.466019957794712170e+00
3.211255274441253960e+02 8.552625729671248678e+00
3.211813871267845002e+02 8.171673587611035572e+00
3.213778177497268302e+02 7.839418294709311397e+00
3.215340812580888610e+02 8.337124337318776668e+00
3.214609289676658364e+02 7.712574121935466209e+00
3.215658512432898419e+02 7.585189831944578742e+00
3.216363787965157144e+02 8.881390285982943666e+00
3.216832275443116487e+02 8.922404856218509650e+00
3.216700750662139399e+02 8.579553172610284051e+00
3.217396359737268199e+02 8.011522304538662098e+00
3.217993377117243199e+02 8.037243552156230209e+00
3.219846978759031231e+02 8.569481996781078692e+00
3.219409900671374203e+02 8.298928858890075588e+00
3.220170586218739572e+02 8.634500767654108344e+00
3.223045649220555333e+02 8.021317158159844141e+00
3.223817537142979290e+02 7.886150057841602390e+00
3.224046564033094455e+02 7.661412207327034984e+00
3.225349271022041648e+02 8.669888305422823294e+00
3.228644855387107668e+02 7.867812565395118085e+00
3.229973215314599315e+02 7.874050150051453478e+00
3.277083561187666874e+02 3.352553478795881947e+00
3.275452711536298693e+02 2.953947743289846439e+00
3.274310132924474601e+02 2.687534854320707822e+00
3.271657661753243929e+02 2.706177753082318116e+00
3.268970239840116960e+02 2.815357292424999880e+00
3.265927250093958492e+02 2.642444253006335231e+00
3.264314388054908136e+02 3.047907886104074038e+00
3.263422546218364459e+02 3.233406807211093970e+00
3.259995017061551152e+02 2.983116009898350462e+00
3.260358057126334188e+02 3.122021896752815273e+00
3.256092558735855391e+02 2.522064390820734303e+00
3.257369104714208561e+02 2.958768113983610615e+00
3.250193698284963375e+02 3.840015580828046726e+00
3.253462665112249397e+02 3.712680967564361278e+00
3.254569240404272819e+02 3.727340890404204909e+00
3.256167369211381697e+02 4.549231315229887329e+00
3.258118156429218288e+02 3.781045621461058825e+00
3.258684358180709637e+02 4.733079176754317885e+00
3.260268415898361241e+02 4.195272240041846068e+00
3.260448292352522230e+02 3.772987270188969067e+00
3.263007494857617985e+02 3.823619798085298171e+00
3.262212367689195389e+02 4.569462448669568744e+00
3.263363408531620280e+02 3.812784876997103112e+00
3.264384765969162459e+02 4.486371803307479311e+00
3.266038775039532425e+02 4.130834485270329814e+00
3.265900248597727114e+02 4.289221407719418622e+00
3.266082302164666089e+02 3.734032042582385635e+00
3.272660356555838348e+02 4.427585658286059989e+00
3.271105623741185013e+02 3.750221662895440566e+00
3.272478410604870191e+02 3.683212590688072385e+00
3.274526404779498989e+02 3.968579652480929365e+00
3.273289984488243363e+02 3.859602544260837931e+00
3.277390512559847480e+02 3.601666987315374602e+00
3.263114799495033367e+02 5.545529134700259988e+00
3.258835792122579278e+02 5.444545890207469263e+00
3.254507452371584009e+02 4.639397316890796930e+00
3.255843419734102326e+02 4.936891411705958355e+00
3.252574652119446910e+02 5.122596006806324986e+00
3.248825191380540218e+02 5.063187628921212102e+00
3.250149890586604329e+02 5.545336580419783168e+00
3.248644886227525035e+02 5.578485154738221041e+00
3.249076628289992641e+02 5.411695514666917006e+00
3.248153619891635344e+02 4.514052176646998760e+00
3.248194750678243281e+02 4.790347573068671316e+00
3.247812049499784735e+02 4.899653564527722160e+00
3.248136520125736411e+02 5.135037012586345817e+00
3.246390316390456974e+02 5.135666312940289302e+00
3.248068572247963743e+02 5.353367022340559167e+00
3.248346840495133279e+02 5.499214489123170679e+00
3.245780455859357971e+02 4.398068643287198043e+00
3.243359009893753182e+02 4.464639883855002545e+00
3.242671067999554566e+02 4.791866715316006164e+00
3.240451602682018688e+02 5.377123293475674970e+00
3.241125412234983969e+02 5.506254692931621619e+00
3.239287476497148077e+02 4.961632753500743398e+00
3.239514351413563418e+02 4.965284406941821160e+00
3.238148080367234343e+02 5.004738644771615341e+00
3.239260338319582502e+02 5.274891181078809943e+00
3.234787025351394050e+02 5.346301921860533213e+00
3.234975222420046066e+02 5.618929561659321337e+00
3.236891344137355873e+02 6.148458905077319514e+00
3.236970435889055580e+02 5.873540981888272228e+00
3.237922885700917845e+02 6.527155135590206214e+00
3.240864878690937303e+02 6.821703815270407034e+00
3.242352856030737485e+02 6.423147942323913284e+00
3.246355897142707931e+02 6.445363835444024581e+00
3.245641541972406685e+02 6.100729656977870619e+00
3.248287921190498082e+02 6.276750428458076847e+00
3.248745883542666206e+02 6.363864189232693036e+00
3.248417088853638006e+02 6.308837776002169662e+00
3.249912673033419992e+02 6.614747879883879023e+00
3.249801717501172789e+02 5.967398511566950781e+00
3.249989381287842320e+02 5.724199456060985902e+00
3.251505807082154433e+02 6.480000361991228530e+00
3.252240841031775176e+02 6.354353926649730866e+00
3.252565089650312871e+02 6.122171299770850617e+00
3.250656797021629814e+02 5.733894470409405031e+00
3.251573224028695108e+02 5.587321378299121122e+00
3.251087072510084681e+02 5.703293808894250638e+00
3.252666858071642082e+02 5.664359240032014853e+00
3.254624776515163376e+02 6.509688618810130833e+00
3.254913754927120522e+02 6.510387425399147610e+00
3.254054083593802034e+02 5.952987627354202615e+00
3.254365583461097344e+02 5.915487653109074984e+00
3.250905045026488551e+02 7.666848047452856640e+00
3.247404329463539057e+02 6.619101220429712384e+00
3.246161075917958101e+02 6.336257029034419119e+00
3.247581214797936013e+02 6.830318630687205683e+00
3.246264007976829475e+02 7.312839995564588413e+00
3.246469754345987440e+02 7.629776979734179676e+00
3.241118761182468688e+02 7.361262444033076946e+00
3.241913291064810778e+02 7.075853984751290682e+00
3.241774293325710232e+02 7.277422393964662284e+00
3.240878994448074764e+02 7.143971079947932346e+00
3.239580177244845345e+02 7.077277830853290652e+00
3.240724110755047036e+02 7.489252523239971815e+00
3.238735124450073499e+02 7.455594172476313730e+00
3.236885265157471281e+02 7.482547721020320175e+00
3.237063992136032766e+02 6.203767954914541249e+00
3.235207439430922705e+02 7.159790254571086088e+00
3.235117261084698157e+02 7.557796875887607513e+00
3.233617828565461991e+02 6.497274091361200377e+00
3.234639360968976689e+02 6.756414816499749953e+00
3.235213461522591274e+02 6.785802905402115393e+00
3.230779378334794956e+02 7.008623417061297545e+00
3.229150623320127806e+02 7.399290265102994368e+00
3.228757384749168295e+02 8.245697200380732284e+00
3.229247476712886851e+02 7.986632292073021056e+00
3.232316271518038207e+02 8.462555430658069255e+00
3.231402447778632450e+02 8.493194832546144823e+00
3.230030693102718828e+02 8.327155740389823535e+00
3.233483360576166206e+02 8.309020610236476756e+00
3.234886084504275345e+02 7.765683004479441820e+00
3.235005609300820311e+02 8.260977259380315019e+00
3.236508622573094840e+02 8.180126761911095556e+00
3.236128447690227858e+02 7.999064630808515375e+00
3.235547072076130917e+02 7.595867151703278530e+00
3.238488769216484684e+02 8.258009025275653059e+00
3.240028887138728919e+02 7.819734528102204152e+00
3.240308218366934625e+02 8.729244974456280559e+00
3.240738071522191035e+02 8.668791306066401248e+00
3.240432085858888627e+02 8.700652050579257946e+00
3.240595825560408230e+02 7.933381825764809214e+00
3.241570638329149006e+02 7.907795696459783308e+00
3.241688333780398352e+02 8.721483049252386266e+00
3.242702222571052175e+02 8.539361372064449895e+00
3.243912113912210202e+02 8.078414555308352618e+00
3.246140765953007303e+02 8.092146069663312957e+00
3.246530096321927203e+02 8.935909806499559238e+00
3.246950798566544449e+02 8.200314529623897286e+00
3.250597665282838875e+02 8.434442458301168344e+00
3.252326335722354997e+02 7.788274612677038355e+00
3.238781490616886458e+02 8.904538850763575653e+00
3.239865640113225140e+02 9.045499237391183556e+00
3.238551320187864349e+02 8.902717208975602148e+00
3.237862923563323534e+02 8.427605938751772996e+00
3.237939774541311522e+02 8.467660584562132442e+00
3.235760133344881524e+02 8.952224527714186308e+00
3.234245380415380851e+02 8.823894665790259495e+00
3.231488860653722099e+02 7.978290276561367023e+00
3.231293950111469826e+02 8.659431613782290427e+00
3.228229198101011548e+02 7.981588048651834910e+00
